Title,# Views,# Rates,Average Score,Douban Link
杂耍班 ,1,1,8.0,https://movie.douban.com/subject/1303816/
澳洲奇趣之旅 ,1,1,8.0,https://movie.douban.com/subject/1868646/
绿洲乐队：熟悉几百万 ,1,1,8.0,https://movie.douban.com/subject/1477110/
喜剧中心查理·辛吐槽大会 ,2,2,8.0,https://movie.douban.com/subject/6851867/
铁胆火车侠 ,3,3,7.333333333333333,https://movie.douban.com/subject/4707882/
鬼 ,5,3,8.666666666666666,https://movie.douban.com/subject/2355689/
魔鬼歼击者 ,1,1,8.0,https://movie.douban.com/subject/1305124/
复印店 ,4,3,8.0,https://movie.douban.com/subject/1468650/
惊人的移植 ,1,1,8.0,https://movie.douban.com/subject/2133803/
荒宅遗愿 ,1,1,8.0,https://movie.douban.com/subject/3727805/
洋妾 ,2,1,8.0,https://movie.douban.com/subject/4859711/
波普艺术 ,2,2,8.0,https://movie.douban.com/subject/1663438/
忧郁骑警 ,1,1,8.0,https://movie.douban.com/subject/3059701/
火烧红莲寺 ,7,5,6.0,https://movie.douban.com/subject/1297258/
无姓之人：CIA探员 ,1,1,8.0,https://movie.douban.com/subject/6792300/
坏电影 ,3,3,9.333333333333334,https://movie.douban.com/subject/6902735/
弱者女人 ,1,1,8.0,https://movie.douban.com/subject/2136129/
摇滚大骗局 ,1,1,8.0,https://movie.douban.com/subject/1480146/
Backstreet Boys Homecoming: Live in Orlando,1,1,8.0,https://movie.douban.com/subject/6524267/
朋克不死 ,1,1,8.0,https://movie.douban.com/subject/1848944/
挽歌 ,8,8,6.5,https://movie.douban.com/subject/3504940/
外出就餐2 ,2,2,8.0,https://movie.douban.com/subject/1795628/
吓破胆 ,2,1,8.0,https://movie.douban.com/subject/1305075/
凯蒂·玛露2006海底演唱会 ,1,1,8.0,https://movie.douban.com/subject/2346242/
谁吻了洁西卡 ,2,2,9.0,https://movie.douban.com/subject/1296179/
同命小鸳鸯 ,1,1,8.0,https://movie.douban.com/subject/1298069/
枪炮玫瑰世纪精选MV ,1,1,8.0,https://movie.douban.com/subject/1937337/
罗赖马山的冒险 ,1,1,8.0,https://movie.douban.com/subject/24381071/
摄影师的复仇 ,7,6,8.0,https://movie.douban.com/subject/1580592/
咕噜牛 ,3,3,6.0,https://movie.douban.com/subject/3835489/
绝望生活 ,2,2,9.0,https://movie.douban.com/subject/2009495/
极权养成记 ,2,2,7.0,https://movie.douban.com/subject/3137838/
朝鲜：权力与金钱之谜 ,3,3,6.666666666666667,https://movie.douban.com/subject/25917941/
大醉侠 ,12,9,7.111111111111111,https://movie.douban.com/subject/1301946/
诺拉·琼斯新奥尔良现场 ,1,1,8.0,https://movie.douban.com/subject/1434430/
Portishead：纽约玫瑰岛舞厅现场 ,1,1,8.0,https://movie.douban.com/subject/1721198/
群星为纽约高歌音乐会 ,3,1,8.0,https://movie.douban.com/subject/1875538/
爱妻家 ,1,1,8.0,https://movie.douban.com/subject/3387571/
索命,5,4,8.0,https://movie.douban.com/subject/4324768/
造就我成德国人 ,1,1,8.0,https://movie.douban.com/subject/25696994/
德意志巨人：1954年世界杯官方纪录片 ,1,1,8.0,https://movie.douban.com/subject/6886473/
14号收容所：完全控制区域 ,2,2,8.0,https://movie.douban.com/subject/11526895/
完美女人 ,2,1,8.0,https://movie.douban.com/subject/1304106/
两傻大战科学怪人 ,2,1,8.0,https://movie.douban.com/subject/1303420/
魔鬼牙医2 ,2,2,8.0,https://movie.douban.com/subject/1294592/
天涯父子情 ,1,1,8.0,https://movie.douban.com/subject/1302819/
蜜月花车 ,1,1,8.0,https://movie.douban.com/subject/1297411/
讨我欢心 ,1,1,8.0,https://movie.douban.com/subject/3443048/
天旋地转 ,2,2,8.0,https://movie.douban.com/subject/5150857/
恶毒的娼妓 ,2,2,8.0,https://movie.douban.com/subject/2269001/
大卫·鲍伊：五年 ,2,1,8.0,https://movie.douban.com/subject/24719056/
吉他手里奇 ,1,1,8.0,https://movie.douban.com/subject/5048435/
窈窕淑女队 ,1,1,8.0,https://movie.douban.com/subject/1301019/
马克斯·马努斯 ,1,1,8.0,https://movie.douban.com/subject/3231633/
相残 ,8,7,7.142857142857143,https://movie.douban.com/subject/10756638/
Glass Spider,1,1,8.0,https://movie.douban.com/subject/1769983/
少女安魂曲 ,2,1,8.0,https://movie.douban.com/subject/3552986/
七年厄运 ,2,1,8.0,https://movie.douban.com/subject/1440624/
自然之子 ,4,4,8.5,https://movie.douban.com/subject/1303042/
狱中豪杰 ,2,2,7.0,https://movie.douban.com/subject/2364982/
她们的疯狂 ,2,2,7.0,https://movie.douban.com/subject/1437406/
隐秘的战争 ,4,4,6.5,https://movie.douban.com/subject/7015731/
肌肤之亲 第一季 ,1,1,8.0,https://movie.douban.com/subject/10435295/
夏日吊带裙 ,10,8,8.25,https://movie.douban.com/subject/1418267/
三岛由纪夫奇闻 ,3,2,8.0,https://movie.douban.com/subject/3123581/
哈拉猛男秀2:欧洲种马 ,2,1,8.0,https://movie.douban.com/subject/1309062/
疯狂的快乐 ,1,1,8.0,https://movie.douban.com/subject/1902866/
不幸新娘的国度 ,1,1,8.0,https://movie.douban.com/subject/6973414/
花渡 ,4,4,9.0,https://movie.douban.com/subject/2992834/
爱丽丝最后的逃离 ,5,5,8.4,https://movie.douban.com/subject/3011764/
中学 ,1,1,8.0,https://movie.douban.com/subject/1390023/
恐怖列车 ,2,1,8.0,https://movie.douban.com/subject/1300277/
弗拉门戈，弗拉门戈 ,4,4,8.5,https://movie.douban.com/subject/4719416/
巨星向约翰列侬致敬演唱会 ,1,1,8.0,https://movie.douban.com/subject/11580544/
龙珠Z剧场版10：两人面临危机! 超战士难以成眠 ,3,3,7.333333333333333,https://movie.douban.com/subject/3089305/
天鹅湖 ,1,1,8.0,https://movie.douban.com/subject/1421850/
愉悦与苦痛 ,1,1,8.0,https://movie.douban.com/subject/10461472/
大乳牛奶女 ,2,2,5.0,https://movie.douban.com/subject/5442693/
中国蓝 ,2,2,9.0,https://movie.douban.com/subject/1669272/
不插电演唱会：埃里克·克莱普顿 ,1,1,8.0,https://movie.douban.com/subject/1875427/
Alizee2004演唱会 ,1,1,8.0,https://movie.douban.com/subject/3661110/
招蜂引蝶 ,1,1,8.0,https://movie.douban.com/subject/3222869/
吉吉小姐和蒙巴纳斯人 ,1,1,8.0,https://movie.douban.com/subject/23010196/
养鬼吃人2 ,8,6,7.333333333333333,https://movie.douban.com/subject/1295402/
北极猴阿波罗现场演唱会 ,1,1,8.0,https://movie.douban.com/subject/3235972/
黏土 ,1,1,8.0,https://movie.douban.com/subject/24696818/
风 ,4,3,8.0,https://movie.douban.com/subject/1307994/
一气呵成 ,3,2,8.0,https://movie.douban.com/subject/3754864/
男孩别哭 ,11,9,7.111111111111111,https://movie.douban.com/subject/1300528/
肉体的恶魔 ,2,2,7.0,https://movie.douban.com/subject/5114983/
高校痞子田中 ,4,4,6.5,https://movie.douban.com/subject/6129706/
David Bowie: Serious Moonlight,2,2,9.0,https://movie.douban.com/subject/1840501/
再见初恋 ,7,6,7.666666666666667,https://movie.douban.com/subject/4839318/
梦回玛丽莲 ,2,2,7.0,https://movie.douban.com/subject/5915346/
卢·里德的柏林 ,1,1,8.0,https://movie.douban.com/subject/2242156/
公园男孩 ,1,1,8.0,https://movie.douban.com/subject/1914621/
小红莓：巴黎肤色下演唱会 ,2,2,9.0,https://movie.douban.com/subject/1422171/
酷玩：2003年现场 ,2,2,9.0,https://movie.douban.com/subject/1896962/
伦敦任务 ,3,3,7.333333333333333,https://movie.douban.com/subject/3073118/
六朝怪谈 ,8,8,7.25,https://movie.douban.com/subject/2248576/
机械子告白日,1,1,8.0,https://movie.douban.com/subject/24706277/
售后服务 ,4,3,8.0,https://movie.douban.com/subject/1297579/
51号公式 ,1,1,8.0,https://movie.douban.com/subject/1297256/
迷墙：柏林演唱会 ,2,2,8.0,https://movie.douban.com/subject/1793764/
O的故事 ,6,6,7.333333333333333,https://movie.douban.com/subject/1306583/
巴士惊魂 ,2,1,8.0,https://movie.douban.com/subject/3206298/
看不见的战争 ,1,1,8.0,https://movie.douban.com/subject/5423362/
希特勒启示录 ,1,1,8.0,https://movie.douban.com/subject/6953527/
剑啸江湖,1,1,8.0,https://movie.douban.com/subject/2368623/
僵尸坟场 ,3,3,7.333333333333333,https://movie.douban.com/subject/2174144/
金牌制作人 ,3,3,5.333333333333333,https://movie.douban.com/subject/1479817/
维多利亚的秘密2007时装秀 ,1,1,8.0,https://movie.douban.com/subject/10465267/
两栖人 ,2,1,8.0,https://movie.douban.com/subject/1661509/
Sarah McLachlan: Afterglow Live,1,1,8.0,https://movie.douban.com/subject/5223016/
绝妙降落 ,2,2,7.0,https://movie.douban.com/subject/1440087/
Sarah McLachlan: Mirrorball,1,1,8.0,https://movie.douban.com/subject/5209000/
情圣保镖 ,1,1,8.0,https://movie.douban.com/subject/1301634/
动物管理员闯南美 ,1,1,8.0,https://movie.douban.com/subject/5198922/
车祸 ,4,4,7.5,https://movie.douban.com/subject/1294975/
KEANE基音乐团伦敦O2现场演唱会 ,1,1,8.0,https://movie.douban.com/subject/3158580/
气球漫游记 ,1,1,8.0,https://movie.douban.com/subject/2256204/
安娜的迷宫 ,3,3,7.333333333333333,https://movie.douban.com/subject/4086983/
锦衣卫 ,2,2,7.0,https://movie.douban.com/subject/1845893/
Minimum-Maximum,1,1,8.0,https://movie.douban.com/subject/1947460/
赶时髦101 ,1,1,8.0,https://movie.douban.com/subject/1759699/
回家的路 ,5,4,8.5,https://movie.douban.com/subject/3094544/
当心圣妓 ,7,6,8.666666666666666,https://movie.douban.com/subject/1432257/
高压电 ,7,6,7.0,https://movie.douban.com/subject/1309194/
史密斯乐团：完美的图景 ,1,1,8.0,https://movie.douban.com/subject/1663436/
南美玻利维亚乌尤尼盐原纪行 ,3,2,7.0,https://movie.douban.com/subject/6395463/
比尔和泰德历险记 ,4,3,6.666666666666667,https://movie.douban.com/subject/1293895/
杀手的肖像 ,4,3,7.333333333333333,https://movie.douban.com/subject/1297599/
鱿鱼和鲸 ,12,10,7.6,https://movie.douban.com/subject/1437377/
街区大作战 ,10,8,6.5,https://movie.douban.com/subject/3882445/
丑闻笔记 ,6,6,6.333333333333333,https://movie.douban.com/subject/1914787/
说来有点可笑 ,3,3,7.333333333333333,https://movie.douban.com/subject/3269018/
恶魔岛之王 ,1,1,8.0,https://movie.douban.com/subject/3317128/
金玉良言 ,1,1,8.0,https://movie.douban.com/subject/1831107/
见鬼,8,8,7.25,https://movie.douban.com/subject/1296026/
给我一个爸 ,8,7,8.285714285714286,https://movie.douban.com/subject/1303026/
野蛮入侵 ,8,5,7.2,https://movie.douban.com/subject/1301148/
捍卫游侠 ,1,1,8.0,https://movie.douban.com/subject/1800590/
盗案 ,1,1,8.0,https://movie.douban.com/subject/3334410/
我叫金三顺 ,7,5,7.6,https://movie.douban.com/subject/1477894/
神鬼奇谋 ,2,2,8.0,https://movie.douban.com/subject/1297547/
半个尼尔森 ,4,4,8.0,https://movie.douban.com/subject/1850942/
黑暗之外 ,3,2,8.0,https://movie.douban.com/subject/1422203/
寻找幸福的起点 ,4,4,6.5,https://movie.douban.com/subject/1770064/
冲浪女孩布鲁娜 ,1,1,8.0,https://movie.douban.com/subject/5157439/
垂直极限 ,9,9,7.111111111111111,https://movie.douban.com/subject/1301166/
阿尔菲 ,3,3,6.666666666666667,https://movie.douban.com/subject/1309083/
枪王 ,6,5,7.2,https://movie.douban.com/subject/1306692/
恋爱学分 ,2,1,8.0,https://movie.douban.com/subject/1914682/
一路向南,1,1,8.0,https://movie.douban.com/subject/5413765/
清洗 ,1,1,8.0,https://movie.douban.com/subject/19898481/
逮捕令 第一季 ,1,1,8.0,https://movie.douban.com/subject/1901660/
必要的杀戮 ,7,4,7.5,https://movie.douban.com/subject/4304356/
冲天大追缉 ,1,1,8.0,https://movie.douban.com/subject/1300063/
灌篮高手 剧场版3 ,3,3,8.0,https://movie.douban.com/subject/4928749/
塘鹅暗杀令 ,4,4,7.0,https://movie.douban.com/subject/1298493/
化学兄弟：不去想 ,1,1,8.0,https://movie.douban.com/subject/10514980/
人面兽心 ,5,5,6.0,https://movie.douban.com/subject/1304607/
黑手党风云 ,1,1,8.0,https://movie.douban.com/subject/3767405/
非法入境 ,4,4,7.0,https://movie.douban.com/subject/3285622/
维基解密的抗争 ,2,2,9.0,https://movie.douban.com/subject/5423352/
小鱼 ,3,2,7.0,https://movie.douban.com/subject/1309208/
音乐永不停歇 ,4,3,8.666666666666666,https://movie.douban.com/subject/5155169/
咖啡馆里的女孩 ,2,2,9.0,https://movie.douban.com/subject/1422289/
鲍比 ,4,4,7.5,https://movie.douban.com/subject/1839597/
吉格斯医生 ,2,2,8.0,https://movie.douban.com/subject/1292455/
辰巳 ,4,3,6.666666666666667,https://movie.douban.com/subject/5919108/
无蝉的夏天,1,1,8.0,https://movie.douban.com/subject/4718232/
讷伊的母亲 ,1,1,8.0,https://movie.douban.com/subject/3443381/
色即是空2 ,8,7,6.0,https://movie.douban.com/subject/3008892/
加州梦 ,5,4,8.5,https://movie.douban.com/subject/2063530/
巴黎两日情 ,5,4,6.5,https://movie.douban.com/subject/1981335/
噢，糟糕！ ,1,1,8.0,https://movie.douban.com/subject/5159128/
天外来菌 ,4,4,7.0,https://movie.douban.com/subject/2133368/
末路狂澜 ,1,1,8.0,https://movie.douban.com/subject/1308472/
逐爱天堂 ,7,7,6.571428571428571,https://movie.douban.com/subject/1794309/
古怪因子 ,4,4,7.5,https://movie.douban.com/subject/2279040/
大都会浮生录 ,1,1,8.0,https://movie.douban.com/subject/3110689/
信任 ,2,2,8.0,https://movie.douban.com/subject/1471740/
初缠恋后的2人世界,5,5,7.6,https://movie.douban.com/subject/1308174/
十字街头 ,2,2,8.0,https://movie.douban.com/subject/1299446/
德国前卫摇滚：重生的德国 ,1,1,8.0,https://movie.douban.com/subject/4172514/
斯大林格勒战役 ,1,1,8.0,https://movie.douban.com/subject/1293750/
蛇杀手 ,7,6,8.333333333333334,https://movie.douban.com/subject/1770510/
事先张扬的身后事件 ,3,3,7.333333333333333,https://movie.douban.com/subject/1292663/
谋财管委会 ,1,1,8.0,https://movie.douban.com/subject/2084376/
恐慌发作！ ,6,4,6.5,https://movie.douban.com/subject/4203863/
水中仙 ,4,4,6.5,https://movie.douban.com/subject/3158440/
夺金三王 ,5,4,6.5,https://movie.douban.com/subject/1294202/
复制贝多芬 ,2,2,6.0,https://movie.douban.com/subject/1850660/
Jazzin' for Blue Jean,1,1,8.0,https://movie.douban.com/subject/1769972/
迪亚兹:不要清理血迹 ,2,2,9.0,https://movie.douban.com/subject/10438934/
再见艳阳天 ,1,1,8.0,https://movie.douban.com/subject/1400876/
不留痕迹 ,1,1,8.0,https://movie.douban.com/subject/4730827/
乔治亚·奥基弗 ,2,2,7.0,https://movie.douban.com/subject/4007916/
心狂线索 ,1,1,8.0,https://movie.douban.com/subject/1301123/
大卫·鲍伊：真实现场 ,2,2,9.0,https://movie.douban.com/subject/1773997/
女人 ,1,1,8.0,https://movie.douban.com/subject/5326608/
淑男奇遇记 ,1,1,8.0,https://movie.douban.com/subject/6816357/
记住我 ,2,2,5.0,https://movie.douban.com/subject/3626365/
翠西碎片 ,6,6,5.333333333333333,https://movie.douban.com/subject/1872270/
白色严冬 ,4,3,8.0,https://movie.douban.com/subject/6129462/
夏日时光 ,5,5,5.6,https://movie.douban.com/subject/1308451/
哈啦猛男秀 ,2,1,8.0,https://movie.douban.com/subject/1294358/
蛇发女怪 ,1,1,8.0,https://movie.douban.com/subject/2072121/
定之爱 ,5,4,7.0,https://movie.douban.com/subject/3089554/
战略高手 ,2,2,7.0,https://movie.douban.com/subject/1293554/
天使爱过界 ,5,5,7.6,https://movie.douban.com/subject/1300919/
孤独先生 ,7,5,7.6,https://movie.douban.com/subject/1963721/
东京！ ,13,12,8.333333333333334,https://movie.douban.com/subject/2004482/
痴男怨女 ,2,2,7.0,https://movie.douban.com/subject/1422927/
无政府主义者的妻子 ,1,1,8.0,https://movie.douban.com/subject/3148703/
少许灰烬 ,5,5,6.0,https://movie.douban.com/subject/3073117/
关键协议 ,3,3,6.666666666666667,https://movie.douban.com/subject/1485411/
叛逆边缘 ,3,2,8.0,https://movie.douban.com/subject/1779498/
孽迷宫 ,4,4,6.0,https://movie.douban.com/subject/1297707/
一小时快照 ,3,3,8.0,https://movie.douban.com/subject/1295883/
唐太宗李世民,2,1,8.0,https://movie.douban.com/subject/2300213/
飞越谜情 ,3,3,6.666666666666667,https://movie.douban.com/subject/1299930/
叠影杀机,1,1,8.0,https://movie.douban.com/subject/1873781/
黑气球 ,2,2,8.0,https://movie.douban.com/subject/2134296/
寻爱之旅 ,3,3,8.0,https://movie.douban.com/subject/1479945/
致命留言 ,1,1,8.0,https://movie.douban.com/subject/1299290/
信息删除 ,1,1,8.0,https://movie.douban.com/subject/3688546/
暗夜哭声 ,1,1,8.0,https://movie.douban.com/subject/1299082/
曾经安静的男人 ,3,3,9.333333333333334,https://movie.douban.com/subject/1947056/
监狱风云录 ,1,1,8.0,https://movie.douban.com/subject/1298798/
迫在眉梢 ,6,6,6.666666666666667,https://movie.douban.com/subject/1306439/
爱丽丝的失踪 ,6,5,7.2,https://movie.douban.com/subject/4032539/
爱情三选一 ,4,4,6.5,https://movie.douban.com/subject/1922152/
时空急转弯2 ,1,1,8.0,https://movie.douban.com/subject/1299859/
如何众叛亲离 ,6,6,6.666666666666667,https://movie.douban.com/subject/2132430/
玩火的女孩 ,5,5,5.6,https://movie.douban.com/subject/3218765/
离婚了，就别再来找我,5,5,6.4,https://movie.douban.com/subject/1758581/
2019年阿联酋亚洲杯 ,1,1,6.0,https://movie.douban.com/subject/30423878/
情侣性爱指南 ,1,1,6.0,https://movie.douban.com/subject/3127587/
黄加李泡世界杯,1,1,6.0,https://movie.douban.com/subject/26979020/
冰点 ,1,1,6.0,https://movie.douban.com/subject/2361042/
与危险有约 ,1,1,6.0,https://movie.douban.com/subject/3347256/
David Bowie: The Stars (Are Out Tonight),2,2,7.0,https://movie.douban.com/subject/25769154/
远离人迹 ,4,4,7.0,https://movie.douban.com/subject/24718802/
阿兰布里斯塔 ,3,3,6.666666666666667,https://movie.douban.com/subject/2295398/
随教皇飘 ,1,1,6.0,https://movie.douban.com/subject/4726122/
极速酷客 ,1,1,6.0,https://movie.douban.com/subject/1300378/
原野四十九日 ,5,5,7.2,https://movie.douban.com/subject/25752320/
末日终结者 ,1,1,6.0,https://movie.douban.com/subject/1304457/
阿里克耶夫传 ,2,2,7.0,https://movie.douban.com/subject/26369181/
蛮女天堂 ,1,1,6.0,https://movie.douban.com/subject/4260679/
狗神,4,3,6.0,https://movie.douban.com/subject/1299612/
爆裂鼓手(短片) ,5,3,5.333333333333333,https://movie.douban.com/subject/20451329/
新加坡弹弓 ,1,1,6.0,https://movie.douban.com/subject/1784381/
洛城屠手 ,1,1,6.0,https://movie.douban.com/subject/21830996/
同伴 ,2,1,6.0,https://movie.douban.com/subject/1927910/
一个堕落儿童的雕像 ,1,1,6.0,https://movie.douban.com/subject/5055996/
沉默之夜 ,2,2,6.0,https://movie.douban.com/subject/20270352/
摄氏32度,4,4,6.0,https://movie.douban.com/subject/1297525/
边域之城 ,1,1,6.0,https://movie.douban.com/subject/2133483/
武林圣斗士 ,1,1,6.0,https://movie.douban.com/subject/1464602/
Geek Maggot Bingo,1,1,6.0,https://movie.douban.com/subject/2252264/
变形记 ,2,2,6.0,https://movie.douban.com/subject/3073517/
米高梅：雄狮怒吼时 ,1,1,6.0,https://movie.douban.com/subject/3143883/
夏日诱惑 ,1,1,6.0,https://movie.douban.com/subject/5046622/
肉欲乐园 ,1,1,6.0,https://movie.douban.com/subject/1427643/
Rhythm Nation 1814,1,1,6.0,https://movie.douban.com/subject/5145508/
热血造物 ,4,3,4.666666666666667,https://movie.douban.com/subject/1466416/
昨日欢愉 ,5,5,8.4,https://movie.douban.com/subject/1861148/
公寓恶魔 ,2,2,7.0,https://movie.douban.com/subject/3562557/
为了弟弟 ,1,1,6.0,https://movie.douban.com/subject/25853007/
火爆少年队 ,1,1,6.0,https://movie.douban.com/subject/5028961/
马赛之路 ,1,1,6.0,https://movie.douban.com/subject/1296068/
T博士的5000个手指 ,1,1,6.0,https://movie.douban.com/subject/2978947/
鬼妻墓中来 ,3,2,6.0,https://movie.douban.com/subject/3155485/
双重生活 ,1,1,6.0,https://movie.douban.com/subject/1293597/
记忆中的你 ,1,1,6.0,https://movie.douban.com/subject/2029066/
走出寂静 ,4,4,7.0,https://movie.douban.com/subject/1303023/
时尚女王：Iris的华丽传奇 ,1,1,6.0,https://movie.douban.com/subject/26265363/
恶魔之夜 ,4,3,8.0,https://movie.douban.com/subject/1305431/
血溅金粉狱 ,1,1,6.0,https://movie.douban.com/subject/2973808/
毕业派对 ,2,1,6.0,https://movie.douban.com/subject/1973480/
一路狂奔 ,1,1,6.0,https://movie.douban.com/subject/3325669/
迷梦追踪 ,1,1,6.0,https://movie.douban.com/subject/3323012/
悔之已晚 ,1,1,6.0,https://movie.douban.com/subject/3242465/
画家沙尔肯 ,1,1,6.0,https://movie.douban.com/subject/25748238/
雷霆穿梭人 ,1,1,6.0,https://movie.douban.com/subject/1293196/
第四阶段 ,3,2,7.0,https://movie.douban.com/subject/3161901/
魔女玛塔 ,2,1,6.0,https://movie.douban.com/subject/2070041/
轻松自由 ,1,1,6.0,https://movie.douban.com/subject/25880937/
玛丽安娜的生活 ,1,1,6.0,https://movie.douban.com/subject/4920409/
愚人的回归 ,1,1,6.0,https://movie.douban.com/subject/2993039/
无影无踪 ,4,4,7.0,https://movie.douban.com/subject/3390931/
呼吸 ,2,2,6.0,https://movie.douban.com/subject/25806368/
魔鬼牙医 ,3,3,7.333333333333333,https://movie.douban.com/subject/1293245/
燃烧的夜晚 ,2,2,6.0,https://movie.douban.com/subject/3218248/
车祸惊魂 ,3,3,6.666666666666667,https://movie.douban.com/subject/2136254/
规训课程 ,1,1,6.0,https://movie.douban.com/subject/25899361/
莱斯利，我的名字叫魔鬼 ,1,1,6.0,https://movie.douban.com/subject/3451879/
布鲁克林奇遇 ,2,2,6.0,https://movie.douban.com/subject/1304492/
安东与安东妮 ,1,1,6.0,https://movie.douban.com/subject/1949673/
唇语惊魂 ,7,6,6.333333333333333,https://movie.douban.com/subject/1304723/
孤恋花 ,2,2,6.0,https://movie.douban.com/subject/2300091/
亲爱的盖西先生 ,2,2,8.0,https://movie.douban.com/subject/3530424/
被告护士 ,3,3,6.0,https://movie.douban.com/subject/25805036/
别样的好 ,1,1,6.0,https://movie.douban.com/subject/6829401/
吸血鬼情人 ,3,2,6.0,https://movie.douban.com/subject/2226035/
神威警探网 ,2,2,7.0,https://movie.douban.com/subject/1293953/
谋杀犯 ,1,1,6.0,https://movie.douban.com/subject/2135937/
毒药 ,2,1,6.0,https://movie.douban.com/subject/2225022/
推上断头台 ,1,1,6.0,https://movie.douban.com/subject/1869208/
火海浴血战 ,1,1,6.0,https://movie.douban.com/subject/1779555/
歌女五美图 ,6,4,5.5,https://movie.douban.com/subject/1466793/
撞上百老汇 ,2,1,6.0,https://movie.douban.com/subject/3011127/
一刀倾城 ,3,3,6.666666666666667,https://movie.douban.com/subject/1299085/
孤城虎将 ,1,1,6.0,https://movie.douban.com/subject/1298484/
我想吃掉你 ,3,3,6.666666666666667,https://movie.douban.com/subject/3564327/
蛇舞娘 ,2,1,6.0,https://movie.douban.com/subject/2136431/
恶毒的天使  欺凌抒情曲 ,3,2,5.0,https://movie.douban.com/subject/4312630/
自由之火 ,1,1,6.0,https://movie.douban.com/subject/1294449/
电子迷宫THX 1138:4EB ,3,2,7.0,https://movie.douban.com/subject/1472919/
O记重案实录 ,2,2,6.0,https://movie.douban.com/subject/1292698/
高德堡变奏曲 ,1,1,6.0,https://movie.douban.com/subject/3879473/
风骚俏佳人3 ,2,2,6.0,https://movie.douban.com/subject/1941228/
魔王街 ,1,1,6.0,https://movie.douban.com/subject/20277211/
美国的另一面 ,3,3,6.666666666666667,https://movie.douban.com/subject/26370448/
色欲迷宫 ,1,1,6.0,https://movie.douban.com/subject/1987830/
伪君子 ,1,1,6.0,https://movie.douban.com/subject/4322002/
艾蒂与茜雅：漫长婚约 ,1,1,6.0,https://movie.douban.com/subject/4152738/
黑蝶漫舞 ,4,3,6.0,https://movie.douban.com/subject/3072159/
垃圾侠 ,1,1,6.0,https://movie.douban.com/subject/3523604/
Les week-ends maléfiques du Comte Zaroff,1,1,6.0,https://movie.douban.com/subject/2136457/
黑色姐妹帮 ,2,2,7.0,https://movie.douban.com/subject/1303488/
脑残 ,6,6,7.666666666666667,https://movie.douban.com/subject/2108035/
猛虎湾 ,1,1,6.0,https://movie.douban.com/subject/1292731/
猥亵女生 ,2,1,6.0,https://movie.douban.com/subject/3881636/
致命女秘书 ,1,1,6.0,https://movie.douban.com/subject/1301308/
歌剧魅影 ,3,2,8.0,https://movie.douban.com/subject/2136729/
哈迪塞镇之战 ,1,1,6.0,https://movie.douban.com/subject/2263156/
高个的男人快乐吗？ ,3,3,7.333333333333333,https://movie.douban.com/subject/6034451/
我父我主 ,8,7,7.428571428571429,https://movie.douban.com/subject/1305857/
轮回,3,3,6.666666666666667,https://movie.douban.com/subject/1919225/
5150榆树街 ,1,1,6.0,https://movie.douban.com/subject/3878579/
女吸血鬼,5,5,5.6,https://movie.douban.com/subject/3041466/
13朵玫瑰 ,2,2,6.0,https://movie.douban.com/subject/2301655/
命运无常 ,3,3,7.333333333333333,https://movie.douban.com/subject/1440874/
设计 ,2,2,7.0,https://movie.douban.com/subject/1461018/
围困城堡 ,2,2,7.0,https://movie.douban.com/subject/2034982/
热夜性派对 ,1,1,6.0,https://movie.douban.com/subject/1305190/
比约克：羊皮卷 ,2,1,6.0,https://movie.douban.com/subject/1422170/
美之壶 车站 ,1,1,6.0,https://movie.douban.com/subject/26649907/
魔鬼：杀手档案 ,1,1,6.0,https://movie.douban.com/subject/2371689/
"艾奥,艾曼纽 ",1,1,6.0,https://movie.douban.com/subject/5293769/
天花乱坠 ,1,1,6.0,https://movie.douban.com/subject/1295784/
哭泣的大地 ,1,1,6.0,https://movie.douban.com/subject/1299893/
死角 ,1,1,6.0,https://movie.douban.com/subject/1295945/
杀人游戏 ,1,1,6.0,https://movie.douban.com/subject/4132349/
拔出雏菊 ,1,1,6.0,https://movie.douban.com/subject/1763441/
都市泰山 ,1,1,6.0,https://movie.douban.com/subject/3126395/
死神骑马来 ,2,1,6.0,https://movie.douban.com/subject/2354771/
佳片有约,1,1,6.0,https://movie.douban.com/subject/26598020/
女人万岁 ,1,1,6.0,https://movie.douban.com/subject/1306641/
充分谅解 ,1,1,6.0,https://movie.douban.com/subject/5074272/
锅碗瓢盆交响曲,1,1,6.0,https://movie.douban.com/subject/1484679/
喜相逢 ,2,2,6.0,https://movie.douban.com/subject/1297231/
非洲人 ,1,1,6.0,https://movie.douban.com/subject/5050048/
电影眼睛 ,5,5,6.0,https://movie.douban.com/subject/1607493/
诱惑十七岁 ,2,2,6.0,https://movie.douban.com/subject/1304567/
小无赖 ,1,1,6.0,https://movie.douban.com/subject/5079929/
公平游戏 ,1,1,6.0,https://movie.douban.com/subject/3569045/
吉普赛女郎安妮 ,1,1,6.0,https://movie.douban.com/subject/2052026/
无十字架的墓地 ,1,1,6.0,https://movie.douban.com/subject/3629178/
解码器 ,1,1,6.0,https://movie.douban.com/subject/3560620/
梦魔 ,1,1,6.0,https://movie.douban.com/subject/1473298/
弱势的大多数 ,2,2,5.0,https://movie.douban.com/subject/25827205/
世界的六分之一 ,4,4,6.0,https://movie.douban.com/subject/2053676/
赤裸吸血鬼 ,2,1,6.0,https://movie.douban.com/subject/3291093/
